price,year,mileage,brand,fuel,transmission,engine_size,owners
224107,2014,120628,Hyundai,Diesel,Manual,2.5,1
124790,2010,84116,BMW,Petrol,Automatic,3.0,3
100000,2002,47752,BMW,Petrol,Manual,1.4,1
705229,2022,66847,Mercedes,Petrol,Manual,1.4,3
100000,1995,244901,Kia,Petrol,Automatic,2.2,4
123305,2011,75832,Ford,Petrol,Automatic,2.0,2
100000,2006,85229,BMW,Hybrid,Manual,3.0,2
224693,2015,147055,Nissan,Petrol,Automatic,2.0,1
100000,2005,65627,Mercedes,Hybrid,Manual,2.0,4
100000,1999,193654,Volkswagen,Diesel,Manual,1.8,2
671237,2021,130475,Mercedes,Diesel,Manual,1.8,2
100000,2006,103101,Kia,Petrol,Automatic,2.2,1
133019,2011,141224,Audi,Petrol,Automatic,1.4,1
100000,2000,156707,Ford,Diesel,Automatic,2.0,1
100000,1995,143254,Audi,Petrol,Manual,1.6,2
100000,1999,190198,Audi,Hybrid,Automatic,2.0,1
454033,2019,111404,Nissan,Petrol,Automatic,2.2,1
985887,2022,87930,Toyota,Diesel,Manual,2.0,1
116885,2008,39041,Volkswagen,Diesel,Manual,1.6,2
100000,1999,66621,Ford,Petrol,Manual,3.0,2
269360,2016,81711,Toyota,Hybrid,Manual,1.6,1
395181,2018,200617,Toyota,Petrol,Automatic,1.6,1
701561,2021,79415,Mercedes,Petrol,Manual,2.2,4
100000,1995,99406,Nissan,Diesel,Manual,2.0,1
121479,2012,147439,Nissan,Petrol,Automatic,2.2,1
100000,2010,177964,Honda,Petrol,Manual,2.5,4
100000,2003,66556,Honda,Petrol,Automatic,1.6,1
148883,2013,170567,BMW,Petrol,Manual,2.0,1
320824,2016,41457,Nissan,Petrol,Manual,1.8,1
100000,1999,161209,Volkswagen,Petrol,Automatic,2.2,1
844090,2021,105366,Hyundai,Petrol,Manual,1.8,3
100000,1996,89719,Nissan,Petrol,Manual,2.5,1
118112,2009,88303,Volkswagen,Electric,Manual,1.8,3
100000,2001,67475,Kia,Diesel,Manual,1.4,1
100000,1998,106183,Volkswagen,Petrol,Automatic,1.6,2
100000,1995,104342,BMW,Diesel,Automatic,2.5,5
101025,2007,32103,Kia,Diesel,Manual,1.8,2
287288,2014,67056,Kia,Petrol,Automatic,2.2,1
178818,2016,235118,Ford,Diesel,Automatic,1.6,1
100000,2001,85424,Nissan,Diesel,Automatic,2.5,1
100000,2009,193866,Hyundai,Diesel,Automatic,3.0,1
308705,2017,120894,Toyota,Diesel,Automatic,1.6,3
100000,2008,37976,Honda,Diesel,Automatic,2.5,1
439283,2017,58233,Hyundai,Petrol,Automatic,2.2,3
151476,2013,155673,Hyundai,Petrol,Manual,2.0,1
251648,2016,215668,Audi,Petrol,Automatic,2.2,1
750438,2023,89459,Hyundai,Petrol,Automatic,3.0,4
396984,2018,159055,Hyundai,Petrol,Manual,2.0,2
155312,2014,134409,Honda,Petrol,Manual,1.6,1
1246265,2023,85350,Ford,Petrol,Automatic,2.2,1
320136,2018,150351,Volkswagen,Petrol,Automatic,1.8,4
202831,2012,71269,Ford,Petrol,Manual,2.2,2
100000,2004,233767,Honda,Diesel,Automatic,1.8,4
100000,2003,146030,Audi,Petrol,Automatic,1.8,1
523801,2019,95959,Honda,Petrol,Manual,1.6,5
100000,2002,203974,Honda,Petrol,Manual,2.0,2
420892,2020,130175,Honda,Diesel,Manual,2.0,1
917102,2023,72024,BMW,Diesel,Automatic,1.8,2
100000,2004,107187,Volkswagen,Petrol,Automatic,3.0,2
116325,2011,99697,Audi,Petrol,Manual,2.0,4
100000,1996,129347,Mercedes,Diesel,Manual,2.2,1
100000,2000,166523,BMW,Diesel,Automatic,1.8,2
787709,2020,28207,Honda,Petrol,Manual,1.8,2
100000,1999,72470,Hyundai,Diesel,Automatic,1.4,1
714059,2022,77694,Honda,Petrol,Automatic,2.2,2
100000,2003,91558,Hyundai,Petrol,Automatic,2.0,1
100000,1999,80215,Nissan,Diesel,Automatic,2.0,1
146510,2012,131806,BMW,Petrol,Manual,1.4,2
342489,2020,159800,Mercedes,Diesel,Manual,2.2,1
253610,2014,111449,Toyota,Petrol,Automatic,1.6,2
100000,2003,79906,Honda,Petrol,Automatic,1.6,1
100000,2011,219558,Hyundai,Petrol,Manual,3.0,2
451593,2021,137428,Toyota,Petrol,Automatic,2.2,5
101373,2011,92580,Ford,Petrol,Automatic,2.0,3
100000,2006,145786,Honda,Petrol,Manual,2.5,4
100000,2001,163029,Nissan,Petrol,Automatic,3.0,1
689400,2021,161842,Mercedes,Petrol,Manual,1.6,3
100000,1997,52182,BMW,Petrol,Automatic,2.5,2
100000,2004,107506,BMW,Diesel,Manual,2.5,2
100000,1996,63090,BMW,Diesel,Manual,3.0,2
526336,2019,37104,BMW,Petrol,Manual,1.6,1
100000,1997,30032,BMW,Petrol,Automatic,2.0,4
137563,2010,72374,Audi,Diesel,Manual,3.0,3
100000,1996,97703,Honda,Diesel,Automatic,2.2,2
714435,2022,102830,BMW,Petrol,Automatic,1.4,2
415292,2018,89707,Volkswagen,Petrol,Automatic,2.2,3
100000,2004,127368,Volkswagen,Diesel,Automatic,1.4,2
100000,2000,270347,Toyota,Petrol,Manual,2.5,1
258760,2016,85825,Nissan,Petrol,Manual,2.5,1
447880,2020,90597,Kia,Diesel,Automatic,2.2,1
100000,2005,178510,Volkswagen,Petrol,Automatic,3.0,2
308943,2017,92233,Audi,Petrol,Manual,1.6,1
100000,2001,109192,Honda,Diesel,Automatic,2.5,2
672451,2021,142547,Audi,Petrol,Manual,1.8,2
1099475,2023,9191,Mercedes,Diesel,Automatic,1.8,3
101441,2009,120486,Kia,Hybrid,Manual,2.0,1
100000,2000,168323,Toyota,Petrol,Automatic,3.0,2
278234,2014,45812,Mercedes,Petrol,Automatic,2.2,4
771312,2021,84793,Ford,Petrol,Automatic,2.2,1
100000,2003,95735,Kia,Diesel,Automatic,3.0,2
407830,2016,26835,Toyota,Petrol,Manual,2.0,4
243204,2014,40007,Audi,Petrol,Automatic,2.0,2
100000,2006,46086,Ford,Diesel,Automatic,1.4,1
191868,2013,44512,Toyota,Diesel,Automatic,1.4,1
174562,2014,142855,Ford,Petrol,Automatic,1.8,1
100000,1997,98832,Honda,Diesel,Manual,1.6,4
100000,2009,40906,Nissan,Petrol,Automatic,2.2,5
100000,1996,26235,Hyundai,Diesel,Automatic,3.0,2
291120,2015,130742,Ford,Hybrid,Manual,1.8,4
100000,1996,86381,Volkswagen,Petrol,Automatic,1.8,1
255101,2016,46571,Nissan,Diesel,Automatic,1.6,1
100000,1997,106999,Audi,Diesel,Manual,1.8,2
100000,2000,121779,Volkswagen,Diesel,Automatic,1.8,5
100000,2009,300000,Volkswagen,Hybrid,Manual,1.6,2
819487,2021,85249,Nissan,Petrol,Automatic,1.8,5
100000,2004,101598,Toyota,Petrol,Automatic,2.2,2
100000,2003,62259,BMW,Petrol,Manual,2.0,1
100000,1995,111739,BMW,Hybrid,Automatic,1.6,4
119418,2010,41527,Mercedes,Petrol,Automatic,2.5,1
100000,2000,147468,Nissan,Diesel,Automatic,3.0,1
100000,2003,131007,Mercedes,Diesel,Automatic,2.0,2
544067,2021,107108,Hyundai,Petrol,Manual,2.2,1
100000,1998,67646,BMW,Petrol,Automatic,2.5,2
592481,2021,178158,Toyota,Petrol,Automatic,1.8,1
516499,2022,168073,Mercedes,Petrol,Manual,1.8,2
100000,1996,42307,Toyota,Diesel,Automatic,2.5,2
780412,2023,109464,Ford,Petrol,Automatic,2.5,1
100000,1998,79352,Hyundai,Hybrid,Manual,1.8,5
100000,1995,104842,Nissan,Petrol,Manual,2.0,2
205266,2013,138960,Mercedes,Petrol,Automatic,2.5,3
557163,2020,172770,Volkswagen,Petrol,Manual,1.4,1
408941,2019,83210,Toyota,Diesel,Automatic,2.0,1
100000,2004,249602,Audi,Petrol,Manual,1.4,4
328540,2015,51396,Hyundai,Diesel,Automatic,3.0,1
100000,2009,193403,Audi,Petrol,Manual,2.0,1
781174,2021,135389,BMW,Petrol,Automatic,2.2,2
453300,2016,23609,Hyundai,Petrol,Automatic,2.0,2
197602,2013,116050,Hyundai,Petrol,Automatic,2.0,3
171634,2010,25812,Audi,Petrol,Automatic,3.0,2
211800,2015,141236,Hyundai,Petrol,Manual,1.6,1
799620,2021,82161,Audi,Petrol,Automatic,2.5,3
426286,2018,25876,BMW,Petrol,Manual,1.8,1
404382,2016,89173,Audi,Petrol,Automatic,1.8,2
100000,1998,64442,Kia,Petrol,Automatic,2.5,2
100000,1996,37983,Hyundai,Diesel,Manual,1.8,1
596226,2019,17601,Volkswagen,Petrol,Manual,1.4,1
100000,2007,109261,Mercedes,Petrol,Automatic,2.2,1
818671,2022,70180,Volkswagen,Diesel,Automatic,1.4,4
100000,1995,171438,Toyota,Petrol,Automatic,1.6,2
126683,2011,171039,Hyundai,Petrol,Automatic,1.6,2
100000,2007,82149,Mercedes,Petrol,Automatic,2.5,1
100000,1998,155275,Volkswagen,Diesel,Automatic,3.0,1
100000,2001,58371,Volkswagen,Petrol,Automatic,2.0,2
130978,2011,73509,Hyundai,Petrol,Automatic,1.6,3
100000,2003,77394,Volkswagen,Petrol,Manual,1.6,1
100000,1998,115889,Audi,Petrol,Automatic,2.2,5
141980,2013,130502,Audi,Hybrid,Automatic,1.6,4
100000,1995,31435,Mercedes,Diesel,Automatic,3.0,4
100000,2004,156329,Mercedes,Petrol,Manual,2.0,1
100000,1998,188737,BMW,Petrol,Automatic,1.8,2
100000,2003,106383,Volkswagen,Petrol,Automatic,1.4,3
100000,2007,106569,Ford,Hybrid,Manual,1.4,3
100000,2008,152166,Mercedes,Petrol,Manual,3.0,1
100000,2004,100460,Ford,Diesel,Automatic,1.4,4
100000,2000,35667,Hyundai,Petrol,Manual,2.0,2
100000,2010,96485,Mercedes,Diesel,Automatic,2.2,5
100000,2000,63516,Nissan,Petrol,Manual,2.0,1
129255,2011,101528,Audi,Petrol,Manual,3.0,2
100000,2004,61790,Toyota,Petrol,Automatic,1.4,2
226431,2012,24701,BMW,Electric,Automatic,3.0,2
480098,2021,187882,Kia,Petrol,Automatic,2.0,1
316045,2016,127777,Mercedes,Petrol,Manual,2.0,1
100000,2012,252362,Toyota,Diesel,Automatic,2.0,4
100000,1997,158671,BMW,Diesel,Manual,1.8,1
173986,2014,159930,Audi,Diesel,Automatic,2.0,2
698847,2021,31385,Volkswagen,Petrol,Automatic,3.0,4
148308,2015,166278,Volkswagen,Hybrid,Automatic,2.2,2
421690,2019,97190,Hyundai,Diesel,Manual,1.8,2
731298,2022,67284,Mercedes,Diesel,Automatic,2.5,3
100000,2009,39647,Audi,Hybrid,Automatic,2.5,2
121042,2009,78867,Honda,Petrol,Automatic,2.0,1
100000,1998,175214,Nissan,Petrol,Automatic,1.6,3
854563,2023,123023,Honda,Petrol,Manual,1.4,2
668911,2021,89829,Ford,Diesel,Automatic,1.8,1
100000,2003,126711,BMW,Petrol,Automatic,1.6,4
834554,2021,115240,Audi,Petrol,Automatic,3.0,1
648375,2020,83018,Audi,Diesel,Automatic,1.4,2
220070,2013,101309,Ford,Petrol,Automatic,2.2,1
421713,2018,97154,Toyota,Diesel,Automatic,1.6,2
646576,2022,213989,Ford,Diesel,Automatic,2.2,1
189668,2011,67838,BMW,Petrol,Automatic,2.2,2
100000,2005,123840,Kia,Hybrid,Manual,3.0,2
443840,2019,135905,Nissan,Petrol,Automatic,3.0,3
100000,2003,113319,Hyundai,Petrol,Automatic,1.6,2
100000,2004,38384,BMW,Hybrid,Manual,1.6,2
110293,2012,161775,Volkswagen,Diesel,Automatic,1.8,2
238096,2014,105123,Kia,Petrol,Automatic,2.2,2
100000,2007,36949,Honda,Petrol,Manual,1.6,3
100000,2002,99576,Ford,Hybrid,Automatic,3.0,1
100000,2001,31042,Toyota,Petrol,Automatic,2.2,4
199337,2011,33584,Hyundai,Petrol,Automatic,2.0,1
304661,2015,114718,Honda,Diesel,Automatic,2.0,1
451013,2017,32594,Volkswagen,Petrol,Manual,2.0,1
100000,2009,183303,Volkswagen,Petrol,Manual,2.2,2
226092,2014,126577,Ford,Petrol,Automatic,2.2,1
100000,2009,204770,Honda,Electric,Automatic,1.6,1
100000,1995,100144,Ford,Petrol,Automatic,1.6,1
305781,2019,189715,Hyundai,Petrol,Automatic,1.8,5
100000,2008,139536,Kia,Diesel,Automatic,3.0,3
100000,1999,123394,Hyundai,Petrol,Automatic,1.8,3
100000,2005,244074,Honda,Petrol,Automatic,1.8,2
118143,2010,137428,Kia,Petrol,Manual,3.0,4
100000,1996,47537,Audi,Diesel,Automatic,2.5,1
100000,2002,111810,Honda,Petrol,Automatic,1.4,1
100000,2005,172709,Kia,Petrol,Automatic,2.0,1
775690,2023,160774,Mercedes,Petrol,Automatic,2.2,2
107157,2012,118455,Audi,Petrol,Automatic,2.5,1
100000,1997,105175,Toyota,Electric,Manual,2.0,1
388743,2020,250276,Honda,Petrol,Automatic,2.2,1
100000,1995,25535,Toyota,Diesel,Automatic,2.5,3
100000,2005,67791,BMW,Diesel,Automatic,1.4,4
165286,2010,52629,Honda,Diesel,Automatic,2.2,4
179268,2012,110331,Toyota,Petrol,Automatic,1.8,1
100000,2010,125454,Ford,Petrol,Automatic,2.5,1
345689,2017,59464,BMW,Electric,Automatic,2.0,2
100000,2004,35587,BMW,Petrol,Manual,2.0,1
158851,2012,74752,Ford,Diesel,Automatic,2.0,3
100000,2000,79448,Honda,Petrol,Automatic,1.4,4
226344,2013,113518,Hyundai,Petrol,Automatic,2.5,1
100000,1998,95279,Nissan,Petrol,Manual,2.0,2
784764,2021,105367,Honda,Petrol,Automatic,1.6,1
100000,2007,93794,Mercedes,Hybrid,Manual,3.0,4
286511,2018,149000,Volkswagen,Diesel,Manual,1.8,1
100000,2008,108109,Kia,Hybrid,Automatic,1.8,2
100000,1997,65039,Ford,Diesel,Manual,2.2,1
100000,2004,145584,Toyota,Petrol,Manual,1.4,3
100000,2000,114769,Kia,Petrol,Automatic,2.2,1
100000,1995,191578,Toyota,Diesel,Automatic,2.2,2
314612,2017,191953,Hyundai,Petrol,Manual,1.8,3
389082,2018,146305,Honda,Diesel,Manual,2.5,1
1042630,2021,22297,Volkswagen,Diesel,Automatic,2.5,1
100000,2008,24263,Ford,Diesel,Automatic,1.6,4
100000,2002,27684,Audi,Diesel,Automatic,1.4,1
153425,2013,87302,Audi,Diesel,Manual,1.4,2
100000,2008,105383,BMW,Petrol,Manual,1.4,3
100000,2004,131080,Hyundai,Petrol,Automatic,1.6,2
190541,2011,51348,Mercedes,Petrol,Automatic,1.4,1
100000,2003,166613,Volkswagen,Petrol,Automatic,2.0,2
1393470,2023,44536,Mercedes,Hybrid,Automatic,1.6,1
100000,2000,29669,BMW,Petrol,Manual,2.2,2
100000,2005,81960,Audi,Diesel,Manual,2.0,2
607540,2019,102152,Ford,Petrol,Manual,2.5,3
100000,2001,37245,Audi,Petrol,Manual,2.2,3
167789,2011,31535,Audi,Petrol,Automatic,3.0,4
874897,2022,90923,Audi,Diesel,Automatic,1.4,4
917875,2022,80080,Ford,Diesel,Manual,1.6,5
100000,1995,126246,Hyundai,Petrol,Automatic,2.5,3
296060,2016,39653,BMW,Diesel,Automatic,2.0,2
100000,1999,29090,Honda,Petrol,Manual,1.6,1
100000,2003,146622,Volkswagen,Diesel,Automatic,3.0,2
135891,2012,232401,Hyundai,Diesel,Automatic,3.0,2
470503,2018,62857,BMW,Diesel,Automatic,1.6,3
671719,2021,80385,Audi,Petrol,Manual,2.5,1
201811,2015,104401,Hyundai,Petrol,Automatic,1.6,4
100000,1996,144579,Mercedes,Diesel,Automatic,2.2,1
1057798,2023,20192,Kia,Petrol,Manual,1.6,2
481585,2020,67349,Audi,Diesel,Manual,1.4,4
100000,2005,91555,Audi,Petrol,Automatic,3.0,1
538465,2021,128313,Honda,Diesel,Automatic,2.0,3
1005345,2022,61102,Volkswagen,Petrol,Manual,1.8,1
100000,2000,179852,Kia,Petrol,Manual,1.6,2
823850,2020,56873,Mercedes,Hybrid,Manual,2.0,3
100000,2002,100376,Mercedes,Petrol,Automatic,3.0,3
100000,1998,80717,Mercedes,Petrol,Manual,2.2,3
140795,2012,190631,Toyota,Petrol,Manual,2.2,1
1047407,2022,31907,Mercedes,Diesel,Automatic,1.6,4
100000,2005,75804,Nissan,Petrol,Automatic,2.5,1
100000,1999,92653,Hyundai,Diesel,Automatic,3.0,1
100000,2009,144765,Ford,Diesel,Automatic,2.5,5
860397,2022,74262,Kia,Petrol,Automatic,1.6,1
186436,2012,25261,Kia,Petrol,Manual,2.5,1
100000,1996,88610,Audi,Petrol,Automatic,1.4,1
196492,2016,189280,BMW,Diesel,Automatic,1.8,3
100000,2005,48634,BMW,Petrol,Manual,2.5,1
658251,2020,138796,Toyota,Petrol,Manual,1.6,3
540581,2019,148923,Nissan,Diesel,Automatic,1.6,1
100000,2007,144012,Mercedes,Petrol,Manual,1.4,2
100000,1998,70736,Mercedes,Petrol,Manual,2.2,5
156953,2016,231002,Mercedes,Hybrid,Automatic,2.5,1
100000,2001,95860,Toyota,Diesel,Manual,1.8,4
793615,2023,78221,Toyota,Petrol,Manual,2.2,1
100000,2005,131869,Nissan,Hybrid,Automatic,1.6,2
264139,2016,77766,Honda,Hybrid,Manual,1.8,1
537764,2018,46248,Toyota,Petrol,Automatic,1.6,2
100000,1998,74288,Hyundai,Petrol,Automatic,3.0,2
1081148,2022,52271,BMW,Diesel,Manual,1.4,3
100000,2009,33688,Audi,Hybrid,Manual,3.0,2
100000,1995,129436,Hyundai,Diesel,Automatic,1.4,4
314537,2017,128128,Mercedes,Petrol,Automatic,2.2,1
100000,1997,99227,Audi,Petrol,Automatic,2.0,1
119066,2008,63613,BMW,Petrol,Manual,3.0,1
100000,2000,192544,Audi,Petrol,Manual,2.2,1
124041,2012,112116,Audi,Petrol,Manual,3.0,2
801564,2019,17167,Ford,Diesel,Automatic,1.8,1
100000,1995,33099,BMW,Petrol,Manual,1.4,1
100000,2000,75771,Audi,Petrol,Automatic,2.2,4
100000,2000,30891,Hyundai,Hybrid,Manual,1.4,2
378486,2015,43183,Volkswagen,Petrol,Manual,2.0,1
100000,2010,76525,BMW,Petrol,Automatic,2.2,1
940408,2023,34331,Ford,Petrol,Manual,1.4,1
100000,1999,117111,Hyundai,Petrol,Automatic,1.6,2
100000,2011,163324,Audi,Diesel,Automatic,2.5,1
100000,2004,114210,Hyundai,Diesel,Automatic,2.0,3
995873,2022,56122,Kia,Petrol,Manual,2.5,2
300874,2015,105289,Kia,Diesel,Manual,1.6,3
108014,2012,184739,Nissan,Petrol,Automatic,2.5,5
100000,2001,74660,Kia,Petrol,Automatic,1.8,1
100000,1997,119001,Nissan,Petrol,Manual,2.0,2
100000,2007,61785,Toyota,Hybrid,Automatic,1.4,3
100000,2009,178288,Ford,Petrol,Automatic,1.6,2
281227,2014,102724,Kia,Petrol,Manual,1.8,1
292007,2013,33890,BMW,Diesel,Automatic,3.0,3
100000,1997,115936,Nissan,Petrol,Manual,1.6,4
100000,1998,89590,Honda,Diesel,Automatic,2.0,1
100000,1999,81395,Toyota,Petrol,Automatic,2.5,1
100000,1995,116948,Mercedes,Petrol,Manual,1.6,2
100000,1998,72030,BMW,Diesel,Automatic,1.6,3
100000,2006,25774,Mercedes,Petrol,Automatic,3.0,2
719549,2022,19385,Mercedes,Hybrid,Manual,2.2,1
906831,2021,65750,Hyundai,Petrol,Manual,1.4,1
371755,2018,49072,Audi,Petrol,Automatic,3.0,2
100000,2004,76877,Ford,Petrol,Automatic,1.6,3
447492,2017,97343,Kia,Hybrid,Automatic,2.2,3
369283,2019,99452,Hyundai,Petrol,Manual,2.5,3
201286,2015,94130,Kia,Hybrid,Automatic,1.4,1
921533,2023,121853,BMW,Diesel,Manual,2.0,2
872779,2020,11591,Hyundai,Diesel,Manual,2.0,2
244089,2014,42783,Ford,Hybrid,Automatic,2.2,1
491679,2018,30487,Mercedes,Petrol,Manual,2.2,3
412846,2019,184706,Volkswagen,Diesel,Automatic,2.0,1
100000,2007,31858,Toyota,Petrol,Automatic,1.8,1
216701,2017,152078,Toyota,Diesel,Automatic,2.5,2
100000,2008,92457,Ford,Petrol,Automatic,1.4,1
444830,2017,41898,BMW,Diesel,Automatic,1.4,1
100000,1999,91201,Toyota,Diesel,Manual,2.2,2
100000,1998,96134,Hyundai,Diesel,Manual,2.5,1
100000,2008,221719,Honda,Petrol,Manual,1.4,1
100000,2004,178079,Mercedes,Diesel,Manual,1.8,2
100000,2011,129062,Audi,Petrol,Automatic,1.4,2
100000,2004,99075,Audi,Hybrid,Manual,2.2,3
741031,2020,88338,Audi,Petrol,Manual,3.0,1
100000,2001,75479,Toyota,Diesel,Automatic,1.6,4
100000,2010,207850,Ford,Petrol,Automatic,1.6,1
100000,1995,122344,Ford,Diesel,Automatic,2.2,3
148880,2011,77158,Hyundai,Petrol,Manual,1.6,1
259878,2015,36181,Audi,Diesel,Manual,3.0,4
1179478,2023,45971,Honda,Petrol,Automatic,2.5,1
100000,2003,219422,Toyota,Hybrid,Manual,1.4,2
100000,2000,55911,BMW,Petrol,Automatic,3.0,1
164359,2013,38895,Toyota,Hybrid,Automatic,2.2,3
100000,2007,45287,Mercedes,Petrol,Automatic,3.0,1
100000,1997,123864,Hyundai,Petrol,Automatic,3.0,3
100000,2001,72315,Nissan,Diesel,Manual,2.2,3
293742,2016,114338,Honda,Diesel,Automatic,2.2,4
100000,2003,60844,Hyundai,Diesel,Automatic,1.6,1
183732,2016,153605,Hyundai,Petrol,Manual,2.0,2
100000,1999,154484,Audi,Electric,Automatic,1.6,3
100000,2004,92154,Hyundai,Diesel,Automatic,2.2,3
461927,2017,44134,Honda,Petrol,Automatic,1.4,3
185814,2011,67186,Volkswagen,Petrol,Automatic,2.5,3
100000,2006,76690,Hyundai,Petrol,Automatic,2.0,4
377264,2017,143324,BMW,Petrol,Automatic,2.2,2
100000,2010,70788,Kia,Petrol,Automatic,3.0,1
100000,1997,31407,Audi,Diesel,Automatic,2.5,3
378521,2019,101907,Ford,Petrol,Automatic,1.6,2
328441,2016,70666,BMW,Diesel,Automatic,3.0,1
100000,2003,136092,BMW,Petrol,Manual,1.8,2
1198755,2023,61739,Toyota,Petrol,Automatic,2.2,3
100000,2009,214653,Nissan,Petrol,Automatic,1.4,2
100000,1999,238069,Toyota,Diesel,Manual,1.8,2
300090,2017,94224,Toyota,Petrol,Manual,1.8,2
100000,2007,68263,BMW,Petrol,Manual,1.6,1
100000,2008,173475,Toyota,Petrol,Manual,1.6,1
236233,2014,115723,Audi,Petrol,Automatic,2.5,3
127024,2009,80521,Honda,Hybrid,Automatic,2.0,1
173394,2010,46682,Toyota,Hybrid,Manual,2.2,2
409400,2017,54842,Volkswagen,Petrol,Automatic,2.5,1
100000,2007,148681,Audi,Petrol,Manual,2.0,1
159759,2011,55381,Toyota,Diesel,Automatic,2.0,1
350193,2017,102980,Nissan,Petrol,Automatic,1.8,1
100000,2002,219965,Kia,Diesel,Automatic,1.6,3
232047,2015,131376,Audi,Petrol,Manual,3.0,4
100000,1996,70800,Honda,Petrol,Automatic,1.8,1
100000,1999,173115,Volkswagen,Petrol,Automatic,2.2,4
100000,2000,113081,Ford,Diesel,Manual,2.0,1
100000,2006,163408,Volkswagen,Petrol,Manual,2.0,1
218121,2012,32729,Kia,Petrol,Manual,2.2,3
440243,2016,45673,Mercedes,Petrol,Manual,2.5,2
225012,2016,163527,Toyota,Petrol,Automatic,2.0,2
100000,1995,98667,Mercedes,Petrol,Automatic,1.6,1
111130,2011,242187,Hyundai,Petrol,Manual,1.6,5
100000,2005,103955,Hyundai,Hybrid,Manual,2.0,3
100000,2004,171640,Ford,Petrol,Manual,2.2,5
147390,2013,158063,BMW,Petrol,Automatic,3.0,1
114863,2008,69733,Hyundai,Hybrid,Automatic,1.8,2
650470,2020,94348,Hyundai,Diesel,Manual,2.0,3
100000,2004,88808,Volkswagen,Diesel,Automatic,1.4,3
100000,2009,186534,Audi,Diesel,Manual,1.6,3
1035917,2022,37803,BMW,Diesel,Manual,1.4,2
139921,2013,136884,Nissan,Petrol,Manual,3.0,1
100000,1998,48694,Kia,Diesel,Manual,1.4,5
100000,1996,78180,Honda,Petrol,Manual,1.4,1
100000,2003,68601,Honda,Petrol,Automatic,3.0,1
100000,2004,90999,Toyota,Petrol,Automatic,2.0,3
1043866,2022,77646,Ford,Diesel,Manual,2.0,1
100000,2005,72746,Ford,Diesel,Manual,1.4,1
106666,2008,69376,BMW,Diesel,Manual,2.0,1
100000,2001,102774,Ford,Petrol,Automatic,1.4,1
391562,2017,87483,Nissan,Petrol,Manual,1.4,2
146104,2009,26630,Audi,Diesel,Manual,2.5,1
258457,2016,94314,Kia,Diesel,Manual,1.8,1
121707,2013,298957,Hyundai,Petrol,Manual,2.5,1
241439,2016,114581,Audi,Petrol,Automatic,3.0,3
142309,2009,49720,Hyundai,Diesel,Manual,1.8,2
942517,2022,10675,Hyundai,Petrol,Manual,1.8,2
329553,2018,107032,Nissan,Petrol,Automatic,2.2,1
100000,2002,105996,Audi,Diesel,Automatic,1.6,2
100000,2005,97424,Honda,Petrol,Automatic,2.0,2
1013881,2023,65726,Mercedes,Petrol,Automatic,1.8,2
100000,2003,96973,BMW,Hybrid,Automatic,1.6,2
123373,2009,93993,Audi,Diesel,Automatic,1.6,1
100000,1995,30097,Honda,Petrol,Automatic,2.5,4
100000,1995,114515,BMW,Petrol,Automatic,2.0,1
275613,2013,14348,Hyundai,Petrol,Automatic,2.5,2
100000,1997,91237,Toyota,Petrol,Automatic,2.2,1
100000,2004,108229,Ford,Diesel,Automatic,1.4,1
100000,2002,38176,BMW,Petrol,Manual,1.8,3
100000,2009,150379,Honda,Diesel,Manual,3.0,2
100000,2004,96309,Honda,Hybrid,Manual,2.2,2
100000,1995,91138,Audi,Petrol,Automatic,3.0,1
1055240,2023,118034,Audi,Petrol,Automatic,2.0,1
169130,2012,63076,Ford,Diesel,Automatic,2.2,1
100000,1996,76231,Hyundai,Diesel,Automatic,2.5,1
196605,2013,86263,Ford,Petrol,Manual,1.6,1
100000,2007,98231,Honda,Petrol,Manual,2.2,1
433016,2016,65122,Mercedes,Diesel,Automatic,1.8,4
100000,1995,19568,Volkswagen,Petrol,Automatic,3.0,1
100000,1996,88313,Toyota,Petrol,Manual,2.2,2
845496,2023,24263,Honda,Petrol,Manual,2.2,2
100000,2010,196000,Honda,Electric,Automatic,1.6,2
111224,2009,100380,Hyundai,Petrol,Automatic,3.0,2
100000,2007,162825,Nissan,Petrol,Manual,2.5,1
107047,2010,46038,Audi,Petrol,Automatic,2.2,1
152676,2011,79948,BMW,Electric,Automatic,3.0,1
327101,2015,91398,BMW,Petrol,Automatic,1.6,1
848805,2023,212341,Mercedes,Diesel,Automatic,1.8,2
1250223,2023,52450,Ford,Petrol,Manual,1.8,2
100000,2001,92045,BMW,Diesel,Automatic,1.4,4
575281,2018,61299,BMW,Diesel,Manual,2.5,1
907160,2020,20838,Volkswagen,Petrol,Automatic,1.4,1
135016,2011,70690,Volkswagen,Petrol,Manual,1.6,2
100000,2001,49818,Toyota,Petrol,Automatic,1.4,1
100000,2007,98983,Ford,Petrol,Manual,1.4,1
100000,1999,28681,Kia,Diesel,Automatic,2.0,2
452033,2020,91889,Audi,Petrol,Automatic,1.4,4
103208,2011,270244,Audi,Diesel,Automatic,2.5,1
100000,1997,99396,BMW,Petrol,Automatic,2.2,1
100000,2001,87414,Nissan,Petrol,Automatic,1.8,2
557597,2020,101985,Kia,Petrol,Manual,1.4,5
143375,2011,84926,Ford,Petrol,Automatic,3.0,3
100000,2001,228622,Hyundai,Petrol,Automatic,1.6,1
258377,2015,170244,Audi,Petrol,Automatic,3.0,1
